4.2230E+01 1.2096E-46 1.6384E-46
4.2622E+01 1.1736E-46 1.5837E-46
4.3016E+01 1.1387E-46 1.5315E-46
4.3415E+01 1.1050E-46 1.4816E-46
4.3817E+01 1.0724E-46 1.4339E-46
4.4223E+01 1.0409E-46 1.3883E-46
4.4632E+01 1.0103E-46 1.3445E-46
4.5046E+01 9.8077E-47 1.3026E-46
4.5463E+01 9.5216E-47 1.2623E-46
4.5884E+01 9.2446E-47 1.2236E-46
4.6309E+01 8.9766E-47 1.1865E-46
4.6738E+01 8.7171E-47 1.1508E-46
4.7171E+01 8.4660E-47 1.1164E-46
4.7608E+01 8.2228E-47 1.0833E-46
4.8049E+01 7.9875E-47 1.0515E-46
4.8494E+01 7.7596E-47 1.0208E-46
4.8943E+01 7.5389E-47 9.9126E-47
4.9396E+01 7.3253E-47 9.6278E-47
4.9854E+01 7.1184E-47 9.3532E-47
5.0315E+01 6.9181E-47 9.0884E-47
5.0782E+01 6.7242E-47 8.8330E-47
5.1252E+01 6.5363E-47 8.5865E-47
5.1727E+01 6.3544E-47 8.3487E-47
5.2206E+01 6.1783E-47 8.1191E-47
5.2689E+01 6.0076E-47 7.8974E-47
5.3177E+01 5.8424E-47 7.6833E-47
5.3670E+01 5.6823E-47 7.4765E-47
5.4167E+01 5.5273E-47 7.2767E-47
5.4669E+01 5.3771E-47 7.0837E-47
5.5175E+01 5.2316E-47 6.8971E-47
5.5686E+01 5.0906E-47 6.7168E-47
5.6202E+01 4.9541E-47 6.5425E-47
5.6722E+01 4.8218E-47 6.3740E-47
5.7248E+01 4.6936E-47 6.2111E-47
5.7778E+01 4.5695E-47 6.0535E-47
5.8313E+01 4.4491E-47 5.9011E-47
5.8853E+01 4.3325E-47 5.7536E-47
5.9398E+01 4.2196E-47 5.6109E-47
5.9948E+01 4.1101E-47 5.4729E-47
6.0504E+01 4.0040E-47 5.3393E-47
6.1064E+01 3.9012E-47 5.2100E-47
6.1630E+01 3.8016E-47 5.0849E-47
6.2200E+01 3.7050E-47 4.9637E-47
6.2777E+01 3.6114E-47 4.8464E-47
6.3358E+01 3.5207E-47 4.7328E-47
6.3945E+01 3.4328E-47 4.6229E-47
6.4537E+01 3.3476E-47 4.5163E-47
6.5135E+01 3.2650E-47 4.4132E-47
6.5738E+01 3.1849E-47 4.3132E-47
6.6347E+01 3.1073E-47 4.2164E-47
6.6962E+01 3.0321E-47 4.1226E-47
6.7582E+01 2.9592E-47 4.0317E-47
6.8208E+01 2.8885E-47 3.9436E-47
6.8840E+01 2.8199E-47 3.8582E-47
